code,content,tag,reply
"#Cfs13916_1","Chào anh/chị, hiện em đang là sinh viên năm nhất và đang muốn bảo lưu kết quả. Em đã hỏi và trường nói chỉ được sau khi hoàn thành xong học kì 1. Em đã gởi mail hỏi PĐT thì PĐT gởi cho em thông tin về bảo lưu kết quả tuyển sinh. Vậy ở trường mình có anh/chị nào đã bảo lưu, thì có thể cho em hỏi vài vấn đề được không ạ? 
1. Nếu em muốn bảo lưu học kì 1 thì em có phải nộp học phí học kì 2 không ạ? 
2. Mình phải thuộc diện được bảo lưu ( đau bệnh, hoàn cảnh gia đình...) 
thì mới được bảo lưu hay sao ạ? 
3. Rớt môn thì vẫn được bảo lưu bình thường đúng không ạ? 😢
Em đã gởi mail hỏi nhưng chưa rõ lắm nên mới viết cfs để hỏi, mong mn giúp em. Cảm ơn mn rất nhiềuuu. 🥰","#HỏiĐáp",
"#Cfs13916_2","Dạ mọi người ơi, em k21 ạ. Em muốn hỏi về chuyện học bổng, ban đầu mới vào trường em nghe nói là điểm tb từ 7 là có tư cách xét học bổng. Nhưng giờ mới biết thêm là số học bổng là mỗi khoa xét riêng và lấy từ trên xuống. Với sức học của em hiện tại ráng lắm chắc cũng chỉ với đc tới 7 chấm thôi mà cái khoa em (máy tính) thì toàn các vị thần không... Các anh chị khoá trước có thể cho em biết là tầm bao nhiêu điểm là mình có thể chắc ăn có được học bổng không ạ? Rồi cách ôn thi cuối kì hiệu quả? Vì điểm giữa kỳ em k được tốt lắm nên em sẽ cố gắng hết sức cho cuối kỳ. Những comment góp ý em xin chân thành ghi nhận ạ. Còn về bài ca học bách khoa phải rớt môn, học lại thì thôi ạ, vì em không muốn làm phí thêm tiền của ba mẹ ạ. Em cảm ơn!","#HỏiĐáp",
"#Cfs13915","Dạo này mình thấy khá nhiều drama về chuyện thi cử. Với một người có chuyên môn và lâu năm trong lĩnh vực drama thì mình không chấp nhận chuyện này. Drama gì mà phèn và không chuyên nghiệp dữ vậy, ít nhất thì phải bẳng một nửa drama ""we are here for competition, not for holiday"" chứ. Việc gian lận hay không gian lận đó là chủ ý của mỗi người. Nếu bạn cảm thấy người khác họ gian lận được điểm cao, thì tại sao bạn không lấy đó làm động lực để phấn đấu. Mình phải điểm cao hơn đứa gian lận. Bây giờ điểm của họ cũng đã như vậy rồi, bạn không phục thì cũng phải chịu thôi. Mượn lời của Madison Anderson: "" Vũ trụ luôn lắng nghe những người không bỏ cuộc"". Thế nên bạn hãy tập trung cố gắng học cho bản thân mình, còn bản thân người gian lận họ biết họ phải làm gì. Ka mà (karma) nó cũng đến thôi. Làm bữa bữa sau bớt tạo mấy cái drama phèn dùm cái, nhất là mấy cái vụ cap màn hình. Chuyện thi cử cũng đã qua, việc của người Việt Nam chúng ta bây giờ là ủng hộ và cổ vũ cho các đại diện Việt Nam trên 3 đấu trường nhan sắc quốc tế bởi họ đang nổ lực để mang vinh quang về cho Việt Nam.","#Cfs13915",
"#Cfs13914 ","Rồi chúc mừng mấy bé 2k3. Mấy em mới vào trường đã làm drama gian lận thế nà thì cuối kì coi chừng khó lên trời nhé + combo xem lại video ghi hình kĩ thì xác định. Thầy cô trong group ngày ngày theo dõi mấy bé đó.","#tâmsự",
"#Cfs13913 ","Thân gửi bạn HCV - KSTN - K1*
Mình viết cfs lên đây để mọi người đánh giá một cách khách quan xem thế nào nhé. 
Các bạn nghĩ sao nếu một người có tài năng với vẻ ngoài hiền lành như v đi quay lén mấy bạn nữ ở trọ phòng bên cạnh???","#tâmsự    ",
"#Cfs13912   ","Cái đoàn- hội rốt cuộc là muốn làm cái gì vậy? 1 tháng bắt điền hơn chục cái form, mà form nào cũng nhiêu đó thông tin, cũng tham gia đoàn chưa, cũng ngày vô đoàn,... Bất tài không biết tổng hợp đối chiếu thông tin hay làm mất thông tin hơn chục lần như thế vậy? Học hành thi cử đã mệt mỏi còn gặp mấy cái trò nhai đi nhai lại này nữa. Làm ơn, muốn thông tin thì cho điền 1 lần rồi tự biết mà đối chiếu đi chứ, mắc cái gì rảnh vậy. Mấy người rảnh chứ tụi tôi đâu có rảnh?","#gópý  ",
"#Cfs13911  ","Tối hôm đó mẹ của nyc gọi tôi, tôi nói với bác tụi cháu chia tay rồi ạ. 
Bác bất ngờ hỏi tôi sao hai đứa lại như vậy. 
Tôi cười, trả lời bác: """" Do bạn ấy bận học hành và lo cho sự nghiệp nên không còn thời gian dành cho chuyện tình cảm nữa. Duyên hai đứa đến đây hết rồi thì buông tay nhau thôi ạ"""". 
Bác nói: """" Thôi con ráng thông cảm cho nó nha"""". 
Tôi cười nhắn bác ngủ ngon... 
Và tối đó tôi nằm suy nghĩ mãi: """" Rồi ai sẽ thông cảm cho 5 năm thanh xuân của con...""""
Mong những chàng trai có bạn gái hãy trân trọng cô gái bên bạn suốt những tháng năm thanh xuân... Đừng vì sự vô tâm của mình mà làm cho cô ấy đau lòng. Tình cảm của người con gái đó không mất đi theo thời gian mà có lẽ nó đã vơi dần đi theo những lần bạn mãi chơi game, đọc truyện mà không thèm nhắn cho cô ấy một lời. Vơi theo những lần cô ấy bỏ công sức ra làm bạn vui, còn bạn chỉ nghĩ đến việc làm cô ấy bất ngờ thôi cũng làm cô ấy mừng rồi. Vơi dần theo những giọt nước mắt của cô ấy khi ngồi sau xe bạn lúc bạn mãi tranh luận với cô ấy một vấn đề mà chẳng chịu nhường. Và rồi ... một ngày mưa buồn, cô ấy rời đi và tự mình chữa lành những tổn thương mà bạn gây ra...","#tâmsự",
"#Cfs13910 ","Vì một mùa đông không lạnh.
Chào mọi người, không lòng vòng như Hải Phòng, mình viết cfs này mong muốn kiếm được nửa còn lại ạ.
Giới thiệu đôi chút: mình là người Sài Gòn, sinh viên năm 3 BK,  mình cao 1m71, thân hình cân đối, khuôn mặt ưa nhìn, tính tình thì mình dễ chịu, hiền lành, biết quan tâm và tinh tế ^^, mình không giàu đâu nha nhưng mình có đi làm thêm nên cũng có tí khoản riêng để tiêu vặt,... sơ sơ vậy thôi nhé. 
Về bạn nữ thì mình muốn tìm 1 bạn nữ đừng cao hơn mình :v, xinh xinh dễ thương thì càng tốt ^^, biết chia sẻ cùng nhau, quan tâm. Sinh năm 99 trở về sau thôi nha.
Nếu bạn nào cũng đang độc thân và muốn cho nhau cơ hội thì điền vào đây nhé:
https://docs.google.com/.../1FAIpQLSdTHWw0qG.../viewform...
Chúc mọi người thi tốt kỳ này nhé, đông này cũng có người thương nha.
Cảm ơn ad đăng bài nhé ❤","#Tìmngườiyêu",
"#Cfs13908   ","Mình không phải sinh viên Bách Khoa nhưng gần đây mình có đang tìm hiểu một anh trai Bách Khoa, à không chắc chỉ có mình nghĩ thế thui. Mới đầu nói chuyện thì mình thấy rất là okay, kiểu vibe rất hợp với mình. Nhưng dần dần mình phát hiện ảnh còn thích người yêu cũ nhiều lắm :(( . Mặc dù luỵ nyc nhưng mà luôn chủ động nói chuyện và hay tâm sự với mình. Xong đến lúc mình hỏi mục đích nói chuyện với mình là gì thì nói là nói chuyện vui ?? 😀 ?? Ơ thế các anh học Bách Khoa thực dụng thế sao ","#Tâmsự  ",
"#Cfs13907  ","Cho mik hỏi có bn nào đang định giận lận trong thi cử chưa ?
Khi thi onl ở bk 1 cam , 2 cam , kể cả là 3 cam thì vc giận lận là vô cùng dễ dàng và bỏ ra 1 2 trăm là bn có thể thuê đc 1 ng sp cho bn r.  Không nhưng qua môn , mà điểm còn cao . Thằng e của mik đã nhờ qua 4,5 môn bằng việc sp trong kì hè và các môn còn lại của học kì 202.  Và nhìn lại nó mik , thật sự đã thay đổi quá nhiều . Lúc ban đầu nó rất chăm chỉ cày cuốc, hc hành xuyên năng . Nhưng h nhìn lại thấy nó toàn hc onl thì bật máy cho có lệ , toàn chơi , ko thấy lo gì việc hc. Mik có khuyên bảo , thì nó lại bảo ko lo gì ,cùng lắm nhờ ng sp thôi . Ban đầu thì nó chỉ ns mik nhờ sp 1 môn vl 1 thôi , bởi nó cố hc ko vô đc.  R sau đó đến 4, 5 môn nữa . Mik ko pit làm gì hơn bằng cách khuyên nó . Mik cx lo cho tương lai của nó, bởi vào các môn chuyên ngành và khi hc off thì cứ cách hc ntn thì sẽ ko trụ nổi ở bk .  Mik xin các bạn cho mik lời khuyên ạ !!! 
Và thành thật khuyên các bn , các e k20 k21 là k giận lận vì nếu đc 1 lần sẽ có lần thứ 2 , thứ 3 từ đó tạo nên tính ỉ lại, lười nhát  ,  Hc hành ko ra s cho các e thôi .  Sở dĩ nhà trường dạy nhiều môn lúc ko áp dụng cho ngành hc là vì xây dựng cho các e tư duy giải quyết vấn ở đh thôi .  Hoặc 1 số môn tạo nên tảng , và mối liên hệ với các môn chuyên ngành . Mik biết ko chỉ e mik mà còn rất rất nhìu ng đã và đang giận lận trong thi cử . Mik khuyên thật các b nên cày cuốc đi ạ. Ko nên dựa vào sp , r 1 ngày bn sẽ biết hậu quả của nó.  Học hành chăm chỉ cày cuốc cx là 1 cách rèn luyện kỉ luật ,tính chịu khó , và tư duy cho các bn đó , ko thừa đâu các bn .","#Tâmsự",
"#cfs13906 ","Hello anh em, mình là sắn k20. Đã trải qua gần một năm rưỡi học ở BK rồi nhưng mình vẫn khá hoang mang với cuộc sống. Hôm nay mình viết cfs muốn tìm một người bạn tâm sự và học bài chung được không ạ. Giới thiệu chút thì mình k20, người hơi lùn, nói chuyện hơi xàm nên nếu bạn nghiêm túc quá thì cũng đừng vội tức nhé. Nếu ai cũng muốn tìm một người để tâm sự và học chung thì có thể react sad xuống bài này mình sẽ chủ động ib ạ. Mình cảm ơn ","#tìmbạn",
"#cfs13905","Ciao ạ, mình đến từ ngoài thành phố Thủ Đức, giới thiệu ngắn gọn một chút:
Mình sinh viên năm 3; 1m83,5( mới đo lại ạ); Có đủ 2 mắt, có đủ tứ chi, răng khểnh, tóc ngắn, cận 0.5 độ; học Điện tử; biết 5 thứ tiếng ( Anh Nhật Hàn Trung Pháp)
Vui vẻ, ít nói, hầu hết thời gian là để học=> mình đang Ế;
Hết HK này mình tốt nghiệp rồi nên có nhiều thời gian hơn;
Nay mình lên tìm 1 bạn cute để làm bạn với mình, xa hơn có thể tiến tới tri kỉ chẳng hạn;
À, mình là top.
Xin lỗi nếu bạn không thích cách nói chuyện cụt ngủn của mình!
 Ai muốn làm bạn với mình thì thả haha nha.
(P/s: thực ra mình có đăng cfs tìm bạn bên **** rồi, do bên đó có lượt theo dõi đông và có nhiều bạn trường khác theo dõi nữa nên mình đăng, nhưng không hiểu sao bị hiểu nhầm là quen vì ti*n nữa, mặc dù mình không nghèo. Nói chung là nếu bạn nào có thiện chí làm bạn với mình mà  chưa có chỗ ở sau dịch hay gì đó thì cứ nhắn tin cho mình, nhà mình có 2 chung cư cho thuê, mình sẽ cho bạn ở free, chỉ trả điện nước thôi và thỉnh thoảng thì đi thu tiền nhà giúp mẹ mình).","#tìmngườiyêu ",
"#cfs13904 ","Không biết trường có dự tính cho sinh viên học OFF lại ko nhỉ, chứ thấy onl kéo dài này thực sự không hiệu quả.
- Thứ nhất, về việc học onl số tiết, thời gian bị cắt giảm có một số kiến thức gv dạy không kịp phải tự tìm hiểu thêm, mình đóng tiền đi học mà sao phải học theo kiểu dồn dập như vậy.
- Thứ hai, thí nghiệm onl thực sự không hiệu quả, một trường kỹ thuật mà lại thi kết thúc các môn thí nghiệm bằng hình thức thi trắc nghiệm, thuyết trình, tiết thí nghiệm thì không thực hiện được như học môn Mạch điện lại không làm được mạch thực tế mà chỉ học tính toán , mô phỏng trên phần mềm.
- Thứ ba, thi onl đề dài, khó thời gian thi cũng rút ngắn, mn cũng thấy thi onl một ngàn lí do trục trặc, gây tâm lý nặng nề cho sinh viên thiệt sự, dù được thi lại, nhưng cũng gây một cái gì đó hụt hẫng, mệt mỏi cho sinh viên. Mn thích thi onl vì có thể gian lận được, điểm cao, nhưng không lẽ thi onl cả đời sinh viên.
- Thứ tư, sinh viên phải năng động thì sau này đi làm mới phát triển, việc học onl tương tác với laptop không khiến cuộc sống trở nên vô vị quá.
- Thứ năm, là cá nhân mình thấy thoi, mình học clc thì học phí cũng tương đối là cao, nhưng đổi lại là chỉ học qua GG meet như mn, không sử dụng được cơ sở vật chất thứ mà học phí mình bỏ ra phải nhận lại được.","#tâmsự ",
"#cfs13903  ","Dạo này em cảm thấy em bị tự ti, em nhập học rồi từ đó đến nay học online, bạn mới của em cũng chỉ có gặp nhau online. Chỉ có mỗi em trong nhóm là ngoại ngữ dở tệ, các chủ đề các bạn ấy đề cập đến em đều phải toàn tìm thông tin rồi mới hiểu được mọi người đang bàn về vấn đề gì. Em cũng muốn nói chuyện nhiều với các bạn nhưng mỗi lần em nói thì giống như câu chuyện dừng ở đó luôn ấy ạ. Em nghĩ một phần cũng là vì em, nên em đang rất quyết tâm để hòa nhập với các bạn. 
Có anh chị nào có thể dạy có thể dạy kèm ngoại ngữ cho em hoặc chỉ giúp em trung tâm ổn và học phí sinh viên,em  học yếu mà đi học không áp lực vì mình dở ạ. Nếu tiện anh chị cứ chấm hoặc hả link trung tâm ở cmt, em sẽ chủ động liên lạc hoặc tự tìm nhiều thêm thông tin ạ. Đợt trước em thấy có người hỏi nhưng mà em thấy nhiều anh chị nói là seeder seeding gì đó nên giờ em xin mạo muội hỏi lại, hy vọng nhận được cmt hay review chân thực từ anh chị . Em cảm ơn ạ.","#tâmsự ",
"#cfs13902_1","Chào ad và tất cả các bạn
Mình tự giới thiệu một chút:
Mình là nữ 90% (10% còn lại chưa xác định), sinh viên K17 Bách Khoa, là người miền Trung (Phú Yên). Ngoại hình bình thường, nhỏ con (1m50). Tính tình khá hiền (mọi người nhận xét như vậy chứ mình không chắc lắm); hoạt bát nhưng không đáng yêu, lúc vui nói nhiều, lúc buồn không nói, lúc giận sẽ quạu, mặt mày cáu gắt, biết quan tâm bản thân và gia đình, mình cũng là một người sống bằng cảm xúc nhiều và dễ bị tổn thương bởi sự nhạy cảm của mình.
Mình nghe giang hồ đồn là trang này có phát người yêu. Nên hôm nay mình viết bài này, mong muốn tìm được một người con trai cao trên 1m65, không hút thuốc lá mà nếu có thì bỏ đi hại sức khỏe lắm. Tuổi tác thì có thể lớn hơn hoặc bằng mình, mình sinh năm 1999 (1994 nghe là hợp với mình lắm), đặc biệt là phải chung thủy, hiền lành, mình không có yêu cầu quá cao về nhan sắc và hình thể. *Ở Phú Yên luôn thì càng tốt*
Bạn nào quan tâm thì thả 🤣 bài viết, mình sẽ kết bạn và làm quen nhé!","#tìmngườiyêu ",
"#cfs13902_2","Tụi mình là nữ ngoại bang sống 21 năm cuộc đời chưa từng thấy hội chị em nào ế thâm niên như hội chị em này. Nằm vùng tại đây đã lâu, nhân dịp Tết đến cận kề, tụi mình viết cfs này với hi vọng tìm được người yêu để cùng nhau tung tăng trên phố thêm việc hoàn thành kế hoạch có bồ trước khi ra trường cho bằng bạn bằng bè. Với mục tiêu """"Đánh nhanh thắng nhanh, xuân này có gấu"""" nên không dài dòng nữa, mời ace bạn dì ghé lựa :))) 
Link form:https://forms.gle/3BbP9z7LFkzC14XNA","#tìmngườiyêu",
"#Cfs13901   ","""Em chào các anh, chị ạ.
Em là 2k4 đang tìm hiểu về ngành kỹ thuật hàng không của BKU. 
Anh, chị có thể cho em xin review về ngành được không ạ? 
Vì em là con gái nhưng em rất mê hàng không (mê máy bay và thiết kế máy bay ấy ạ) mà gia đình em khá ngần ngại cho em đăng kí nguyện vọng vì sợ ngành này cực ạ.
Em cảm ơn anh, chị.""","#hỏiđáptuyểnsinh",
"#Cfs13900_1","Mình đang cảm thấy bản thân chưa vững kiến thức cho lắm, và có suy nghĩ muốn dành 1 học kỳ để ôn luyện kĩ năng cũng như học tiếng anh trước khi làm luận văn tốt nghiệp. 
Nhưng mình lo lắng là như vậy, khi làm luận văn mình sẽ không thể theo Giảng viên hướng dẫn đang hướng dẫn DCLV hiện tại của mình.
Không biết có bạn nào gặp trường hợp như của mình không. Mong các bạn tư vấn. Xin cảm ơn.","#TâmSự ",
"#Cfs13900_2","Chìu này vừa thi VL1 xong mình có để ý bạn L H T trong lớp meet L17b 😆 bạn ơi nãy bạn làm bài có tốt k?! Nhìn bạn ngáo ngáo mà cưng qá à, chắc say nắng bạn r 😆. Noel này bạn đã có ai để nắm tay chưa z??? Chưa thì nắm tay mình đc k nè ^^ hi vọng bạn đọc dc bài này😙 ","#TâmSự ",
"#Cfs13899","Gửi cậu, 
Nhanh nhỉ, cũng ""khá"" lâu kể từ ngày mình biết nhau. Những lần trò chuyện cũng theo đó mà vơi đi, không biết từ khi nào... Cậu từng rất chủ động, kể mình nghe những câu chuyện mỗi ngày, pha trò cho mình cười, rồi không biết từ khi nào mình cảm mến cậu. Mình từng nói bóng gió về việc mình thích cậu, mà có lẽ không bóng gió đi chăng nữa thì cậu cũng cảm nhận được mà đúng không? Thời gian đó chúng ta không hề có khoảng cách, mỗi ngày đều trò chuyện, tâm sự như thể đã quen từ rất lâu trước đó vậy. Nhưng người ta thường nói """"Những điều đẹp đẽ thường ngắn ngủi, và phải chăng vì ngắn ngủi nên nó mới trở nên đẹp đẽ"""" ? Gần đây không biết do áp lực học hành hay gia đình mà cậu dường như trở thành một con người khác. Mình chủ động nhắn tin cũng chẳng thấy cậu đọc, hay đọc rồi cũng chẳng thấy hồi âm. Mình buồn chứ, nhưng tự nhủ chắc do cậu bận rộn cho việc thi cử vì mình cũng thế. Chỉ khác là cậu còn có thời gian đi share và thả tym bài của các bạn nữ khác, còn mình thì không... cậu trả lời tin nhắn hờ hững, như chỉ là cho có vậy :((
Thật ra mối quan hệ của chúng mình vốn chỉ là bạn bè, là do mình tự đa tình, tự một mình nuôi hy vọng rồi tự thất vọng, tự đau. Nếu cậu thật sự bận và cảm thấy rep tin nhắn mình là điều gì đó khá phiền hoặc rep vì phép lịch sự thì mình nghĩ cậu không cần rep nữa đâu. Mỗi tin nhắn là một tia hy vọng, cũng là một vết dao bào mòn mình từng ngày. Chỉ là đôi lúc đau lòng và tự hỏi """"liệu trong mắt cậu có khi nào có mình không, liệu cậu có một lần hướng về phía mình?"""". Câu trả lời chỉ có cậu mới biết H nhỉ.. từ mai mình sẽ thôi chủ động, thôi không nhắn tin, thôi những suy nghĩ """"nếu không nhắn sẽ bỏ lỡ mất"""".. thôi những thói quen đã từng. Có lẽ thời gian sẽ giúp mình quên đi thói quen này. Cũng may mắn khi gặp cậu vào những ngày bão lòng, cảm ơn và chúc cậu kì này qua môn!
Ngày rất buồn. ^^","#TâmSự  ",
"#Cfs13898","Chào mọi người, nhìn bạn bè xung quanh có cặp có đôi, chợt nhận ra cũng đã đến tuổi, nên mình cần tìm 1 bạn nữ để gắn bó lâu dài.
Giới thiệu 1 chút, mình là nam, saigonese, k15 công việc ổn định,  cao m8, ngoại hình cũng ổn. Mình muốn tìm bạn nữ hiểu chuyện, ốm 1 chút. Nếu bạn thấy phù hợp, react phẫn nộ, mình sẽ add. Do mình khá ít nói nên mong bạn nữ hiểu và đừng trách mình 🙁. Cảm ơn mọi người đã đọc tin.","#tìmngườiyêu    ",
"#Cfs13897  ","Chẳng có gì chỉ là hôm nay bị ngã xe, muốn bốc máy lên gọi người mình nghĩ đầu tiên ở Sg này nhưng không được rồi. Tự lái xe đi về nhà nằm cho đỡ đau, chiều đỡ hơn tôi sẽ đi mua thuốc. Muốn nhắn nhủ người đó là thích đi du lịch, chạy xe hay gì đó trên đường thì hãy cẩn thận một chút, nếu người đó có mệnh hệ gì chắc tôi sẽ khó vượt qua phần đời còn lại. Làm gì cũng vậy hãy luôn cẩn thận vì tôi luôn lo cho cậu.","#tâmsự   ",
"#Cfs13896  ","Nếu bạn không có trách nhiệm với điểm số của mình, xin đừng đi học rồi tới lúc làm việc nhóm thì chỉ có 1-2 người gánh team ạ 🙏🏻 Mấy bạn làm vậy có thấy bản thân mình nhục nhã không, hay chỉ thấy không có làm mà vẫn có ăn nên vui vẻ từ môn này tới môn khác ạ? Teamwork chứ có phải taowork đâu? Rồi tới lúc mình bị gạch tên ra khỏi danh sách nhóm thì mới xách đít nhắn tin hỏi mọi người mình bị gạch tên rồi hả????","#tâmsự  ",
"#Cfs13895  ","""Mình biết mình thích người cùng giới từ nhỏ, không phải là dấu hiệu gì đó liên quan đến thỏa mãn thể xác, chỉ là mình tự nghĩ và tự cảm giác rằng là mình như thế, mình cảm thấy an toàn, bị thu hút và mình đón nhận nó thật dễ dàng. Tâm lí hoàn toàn ổn định, không bệnh, không điên, cũng không phải học đòi bắt chước làm nổi như những người ở quê mình hay mỉa mai. Mình vẫn sống sót tốt vì bề ngoài mình hoàn toàn không có dấu hiệu gì để người khác nhận ra mình bị thế này thế nọ. 
Cho đến khi mình biết yêu, mình đã cả gan nói thật bản chất con người mình với phụ huynh. Mình trải qua vài trận chiến gần như chết đi sống lại, mình nhớ cảnh cô chú chủ nhà ráo riết gọi mình về ngay lập tức, nếu không phải nhờ cả công an can thiệp vì phụ huynh mình quậy tưng bừng cả dãy nhà trọ năm đó để lôi đầu mình về.
Mình may mắn được học tập và sống ở Sài Gòn, nơi mọi vấn đề của mình đều là bình thường nhưng trong mắt phụ huynh, nó thật gớm ghiếc và bệnh hoạn làm sao. Đến khi cả phụ huynh của mình từ mình một cách thật dễ dàng không chút bận lòng. Xin đừng an ủi mình bằng những câu ba mẹ nào chẳng thương con, mình chết mất thôi. Không dưới 10 lần mình tìm về nhưng kết cục thật thảm thiết.
Mình bây giờ, như một con cá chết ngộp trong dòng chảy xiếc, mình trễ học phí hàng loạt học kì đều đều khiến mình có lúc muốn dừng học. Đây là học kì cuối, và cơ hội cuối để mình có tấm bằng chính quy. Mình không muốn than vãn gì về những khó khăn mình trải qua để duy trì con chữ. Đến giờ phút này, mình tin mình vẫn sống sót được. Và vì mình sống được đến giờ phút này, nên mình nhận ra rằng sợi dây gia đình trong con người mình mờ nhạt đến mức biến mất. Mình đã từng sợ, ít sợ và rồi không còn sợ khi phải chấp nhận mình như kẻ không có gia đình. Thứ còn dính dáng với ngôi nhà lúc nhỏ của mình chỉ còn là giấy tờ trên thủ tục, nguồn gốc của mình.
Nhưng mà hôm nay mình viết bài này chỉ vì mình nhận được tin rằng người mình thương, người cùng mình trải qua những năm tháng khó khăn đó đã mất. Ôi cuộc đời này có bất công lắm không. Hay là mình buông xuôi tại căn phòng cách ly này mặc cho số phận. Mình còn gì nữa đâu. 
""","#Tâmsự",
